icao,iata,name,city,country_code,latitude,longitude,time_zone,airport_type
KAHH,AHH,Amery Municipal Airport,Amery,US,45.2811012268,-92.37539672850001,America/Chicago,small_airport
KAHN,AHN,Athens Ben Epps Airport,Athens,US,33.948842,-83.325634,America/New_York,medium_airport
KAIA,AIA,Alliance Municipal Airport,Alliance,US,42.052543,-102.803965,America/Denver,medium_airport
KAID,AID,Anderson Municipal Darlington Field,Anderson,US,40.10860061649999,-85.6129989624,America/Indiana/Indianapolis,small_airport
KAIK,AIK,Aiken Regional Airport,Aiken,US,33.649399,-81.684998,America/New_York,small_airport
KAIO,AIO,Atlantic Municipal Airport,Atlantic,US,41.40729904,-95.04689789,America/Chicago,small_airport
KAIV,AIV,George Downer Airport,Aliceville,US,33.106499,-88.1978,America/Chicago,small_airport
KAIZ,AIZ,Lee C Fine Memorial Airport,Kaiser Lake Ozark,US,38.0960006714,-92.54949951170002,America/Chicago,small_airport
,KAK,Kar Airport,Kar,PG,-6.2452,143.5516,,small_airport
KAKO,AKO,Colorado Plains Regional Airport,Akron,US,40.1755981445,-103.222000122,America/Denver,small_airport
KAKR,AKC,Akron Fulton International Airport,Akron,US,41.037355,-81.46784,America/New_York,medium_airport
KALB,ALB,Albany International Airport,Albany,US,42.748299,-73.801697,America/New_York,large_airport
KALI,ALI,Alice International Airport,Alice,US,27.7409,-98.026901,America/Chicago,medium_airport
KALM,ALM,Alamogordo White Sands Regional Airport,Alamogordo,US,32.837818,-105.993149,America/Denver,medium_airport
KALN,ALN,St Louis Regional Airport,Alton/St Louis,US,38.89030075069999,-90.0459976196,America/Chicago,medium_airport
KALO,ALO,Waterloo Regional Airport,Waterloo,US,42.557098388671875,-92.40029907226562,America/Chicago,medium_airport
KALS,ALS,San Luis Valley Regional Airport/Bergman Field,Alamosa,US,37.434898,-105.866997,America/Denver,medium_airport
KALW,ALW,Walla Walla Regional Airport,Walla Walla,US,46.09489822,-118.288002,America/Los_Angeles,medium_airport
KALX,ALX,Thomas C Russell Field,Alexander City,US,32.914699554399995,-85.9629974365,America/Chicago,small_airport
KAMA,AMA,Rick Husband Amarillo International Airport,Amarillo,US,35.217857,-101.706444,America/Chicago,medium_airport
KAMN,AMN,Gratiot Community Airport,Alma,US,43.322101593,-84.68800354,America/Detroit,small_airport
KAMW,AMW,Ames Municipal Airport,Ames,US,41.992001,-93.621803,America/Chicago,small_airport
KANB,ANB,Anniston Regional Airport,Anniston,US,33.5882,-85.8581,America/Chicago,medium_airport
KAND,AND,Anderson Regional Airport,Anderson,US,34.4945983887,-82.70939636230001,America/New_York,medium_airport
KANK,SLT,Salida Airport - Harriet Alexander Field,Salida,US,38.5383,-106.049004,America/Denver,small_airport
KANP,ANP,Lee Airport,Annapolis,US,38.942902,-76.568398,America/New_York,small_airport
KANQ,ANQ,Tri State Steuben County Airport,Angola,US,41.639702,-85.083504,America/Indiana/Indianapolis,small_airport
KANW,ANW,Ainsworth Regional Airport,Ainsworth,US,42.579201,-99.992995,America/Chicago,small_airport
KANY,ANY,Anthony Municipal Airport,Anthony,US,37.158501,-98.079597,America/Chicago,small_airport
KAOH,AOH,Lima Allen County Airport,Lima,US,40.706902,-84.026703,America/New_York,small_airport
KAOO,AOO,Altoona Blair County Airport,Altoona,US,40.296398,-78.32,America/New_York,medium_airport
KAPA,APA,Centennial Airport,Denver,US,39.57009888,-104.848999,America/Denver,medium_airport
KAPC,APC,Napa County Airport,Napa,US,38.2132,-122.280998,America/Los_Angeles,small_airport
KAPF,APF,Naples Municipal Airport,Naples,US,26.1525993347,-81.7752990723,America/New_York,medium_airport
KAPG,APG,Phillips Army Air Field,Aberdeen,US,39.466202,-76.1688,America/New_York,medium_airport
KAPH,APH,Mary Walker LZ Airport,Bowling Green,US,38.068631,-77.319318,America/New_York,small_airport
KAPN,APN,Alpena County Regional Airport,Alpena,US,45.0780983,-83.56030273,America/Detroit,medium_airport
KAPT,APT,Marion County Airport - Brown Field,Jasper,US,35.060699,-85.585297,America/Chicago,small_airport
KAPV,APV,Apple Valley Airport,Apple Valley,US,34.575298309299995,-117.185997009,America/Los_Angeles,small_airport
KARA,ARA,Acadiana Regional Airport,New Iberia,US,30.0378,-91.883904,America/Chicago,medium_airport
KARB,ARB,Ann Arbor Municipal Airport,Ann Arbor,US,42.2229995728,-83.74559783939999,America/Detroit,small_airport
KARG,ARG,Walnut Ridge Regional Airport,Walnut Ridge,US,36.124667,-90.925111,America/Chicago,small_airport
KARM,WHT,Wharton Regional Airport,Wharton,US,29.254299,-96.154404,America/Chicago,small_airport
KARR,AUZ,Aurora Municipal Airport,Chicago/Aurora,US,41.771900177,-88.47570037839999,America/Chicago,small_airport
KART,ART,Watertown International Airport,Watertown,US,43.991901,-76.021698,America/New_York,medium_airport
KARV,ARV,Lakeland Airport Noble F Lee Memorial Field,Woodruff,US,45.927898,-89.730904,America/Chicago,small_airport
KARW,BFT,Beaufort Executive Airport,Beaufort,US,32.412201,-80.634399,America/New_York,small_airport
KASE,ASE,Aspen-Pitkin County Airport (Sardy Field),Aspen,US,39.223202,-106.869003,America/Denver,medium_airport
KASG,SPZ,Springdale Municipal Airport,Springdale,US,36.176399231,-94.1193008423,America/Chicago,small_airport
KASH,ASH,Nashua Airport / Boire Field,Nashua,US,42.7817,-71.514801,America/New_York,small_airport
KASL,ASL,Harrison County Airport,Marshall,US,32.5205001831,-94.307800293,America/Chicago,small_airport
KASN,ASN,Talladega Municipal Airport,Talladega,US,33.569900512699995,-86.05090332030001,America/Chicago,small_airport
KAST,AST,Astoria Regional Airport,Astoria,US,46.158000946,-123.878997803,America/Los_Angeles,medium_airport
KASX,ASX,John F Kennedy Memorial Airport,Ashland,US,46.54850006,-90.91899872,America/Chicago,small_airport
KASY,ASY,Ashley Municipal Airport,Ashley,US,46.0238990784,-99.3526000977,America/Chicago,small_airport
KATL,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,US,33.6367,-84.428101,America/New_York,large_airport
KATS,ATS,Artesia Municipal Airport,Artesia,US,32.8525009155,-104.468002319,America/Denver,small_airport
KATW,ATW,Appleton International Airport,Appleton,US,44.258515,-88.519,America/Chicago,medium_airport
KATY,ATY,Watertown Regional Airport,Watertown,US,44.91400146,-97.15470123,America/Chicago,medium_airport
KAUG,AUG,Augusta State Airport,Augusta,US,44.320598602299995,-69.7973022461,America/New_York,medium_airport
KAUM,AUM,Austin Municipal Airport,Austin,US,43.66500092,-92.93340302,America/Chicago,small_airport
KAUN,AUN,Auburn Municipal Airport,Auburn,US,38.95479965,-121.0820007,America/Los_Angeles,small_airport
KAUO,AUO,Auburn University Regional Airport,Auburn,US,32.615101,-85.433998,America/Chicago,small_airport
KAUS,AUS,Austin Bergstrom International Airport,Austin,US,30.197535,-97.662015,America/Chicago,large_airport
KAUW,AUW,Wausau Downtown Airport,Wausau,US,44.9262008667,-89.6266021729,America/Chicago,medium_airport
KAVL,AVL,Asheville Regional Airport,Asheville,US,35.435488,-82.541853,America/New_York,medium_airport
KAVO,AVO,Avon Park Executive Airport,Avon Park,US,27.59119987,-81.52780151,America/New_York,small_airport
KAVP,AVP,Wilkes-Barre/Scranton International Airport,Wilkes-Barre/Scranton,US,41.337064,-75.724232,America/New_York,medium_airport
KAVQ,AVW,Marana Regional Airport,Marana,US,32.409065,-111.216199,America/Phoenix,small_airport
KAVX,AVX,Catalina Airport,Avalon,US,33.4049,-118.416,America/Los_Angeles,small_airport
KAWM,AWM,West Memphis Municipal Airport,West Memphis,US,35.1351013184,-90.2343978882,America/Chicago,small_airport
KAWO,,Arlington Municipal Airport,Arlington,US,48.161448,-122.158442,America/Los_Angeles,medium_airport
KAXA,AXG,Algona Municipal Airport,Algona,US,43.078104,-94.271836,America/Chicago,small_airport
KAXN,AXN,Chandler Field,Alexandria,US,45.866299,-95.394699,America/Chicago,medium_airport
KAXS,AXS,Altus Quartz Mountain Regional Airport,Altus,US,34.697952,-99.3385,America/Chicago,small_airport
KAXV,AXV,Neil Armstrong Airport,Wapakoneta,US,40.49340057,-84.29889679,America/New_York,small_airport
KAXX,AXX,Angel Fire Airport,Angel Fire,US,36.422001,-105.290001,America/Denver,small_airport
KAYS,AYS,Waycross Ware County Airport,Waycross,US,31.2490997314,-82.39550018310001,America/New_York,small_airport
KAYX,TUH,Arnold Air Force Base,Manchester,US,35.392601,-86.0858,America/Chicago,small_airport
KAZO,AZO,Kalamazoo/Battle Creek International Airport,Kalamazoo,US,42.232105,-85.549637,America/Detroit,medium_airport
KBAB,BAB,Beale Air Force Base,Beale Air Force Base,US,39.136101,-121.436996,America/Los_Angeles,medium_airport
KBAD,BAD,Barksdale Air Force Base,Bossier City,US,32.501801,-93.662697,America/Chicago,medium_airport
KBAF,BAF,Westfield-Barnes Regional Airport,Westfield,US,42.157799,-72.715599,America/New_York,medium_airport
KBAK,CLU,Columbus Municipal Airport,Columbus,US,39.262386,-85.895576,America/Indiana/Indianapolis,medium_airport
KBAM,BAM,Battle Mountain Airport,Battle Mountain,US,40.598999023400005,-116.874000549,America/Los_Angeles,small_airport
KBBB,BBB,Benson Municipal Airport,Benson,US,45.331902,-95.650597,America/Chicago,small_airport
KBBD,BBD,Curtis Field,Brady,US,31.178931,-99.324732,America/Chicago,medium_airport
KBBG,BKG,Branson Airport,Branson,US,36.532082,-93.200544,America/Chicago,medium_airport
KBBP,BTN,Marlboro County Jetport - H E Avent Field Airport,Bennettsville,US,34.6217,-79.734398,America/New_York,small_airport
KBBW,BBW,Broken Bow Municipal Airport,Broken Bow,US,41.4365005493,-99.6421966553,America/Chicago,small_airport
KBCB,BCB,Virginia Tech Montgomery Executive Airport,Blacksburg,US,37.207599639899996,-80.4077987671,America/New_York,small_airport
KBCE,BCE,Bryce Canyon Airport,Bryce Canyon,US,37.706401825,-112.144996643,America/Denver,medium_airport
KBCT,BCT,Boca Raton Airport,Boca Raton,US,26.3785,-80.107697,America/New_York,medium_airport
KBDE,BDE,Baudette International Airport,Baudette,US,48.728401,-94.612198,America/Chicago,medium_airport
KBDG,BDG,Blanding Municipal Airport,Blanding,US,37.58330154,-109.4830017,America/Denver,small_airport
KBDH,ILL,Willmar Municipal Airport John L Rice Field (2006),Willmar,US,45.117552,-95.132259,America/Chicago,small_airport
KBDL,BDL,Bradley International Airport,Hartford,US,41.938555,-72.688016,America/New_York,large_airport
KBDR,BDR,Igor I Sikorsky Memorial Airport,Bridgeport,US,41.163502,-73.126198,America/New_York,medium_airport
KBDU,WBU,Boulder Municipal Airport,Boulder,US,40.039101,-105.226025,America/Denver,small_airport
,KBE,Bell Island Hot Springs Seaplane Base,Bell Island,US,55.9291,-131.572006,,seaplane_base
KBEC,BEC,Beech Factory Airport,Wichita,US,37.694499969499994,-97.21499633790002,America/Chicago,small_airport
KBED,BED,Laurence G Hanscom Field,Bedford,US,42.470001,-71.289001,America/New_York,medium_airport
KBEH,BEH,Southwest Michigan Regional Airport,Benton Harbor,US,42.128601074200006,-86.4284973145,America/Detroit,small_airport
KBFD,BFD,Bradford Regional Airport,Bradford,US,41.8031005859375,-78.64009857177734,America/New_York,medium_airport
KBFF,BFF,Western Neb. Rgnl/William B. Heilig Airport,Scottsbluff,US,41.87400055,-103.5960007,America/Denver,medium_airport
KBFI,BFI,King County International Airport - Boeing Field,Seattle,US,47.527042,-122.29995,America/Los_Angeles,medium_airport
KBFL,BFL,Meadows Field,Bakersfield,US,35.433601,-119.056999,America/Los_Angeles,medium_airport
KBFM,BFM,Mobile Downtown Airport,Mobile,US,30.626800537100003,-88.06809997559999,America/Chicago,medium_airport
KBFR,BFR,Virgil I Grissom Municipal Airport,Bedford,US,38.84000015,-86.44539642,America/Indiana/Indianapolis,small_airport
KBGD,BGD,Hutchinson County Airport,Borger,US,35.700901031499995,-101.393997192,America/Chicago,small_airport
KBGE,BGE,Decatur County Industrial Air Park,Bainbridge,US,30.9715004,-84.63739777,America/New_York,small_airport
KBGM,BGM,Greater Binghamton/Edwin A Link field,Binghamton,US,42.20869827,-75.97979736,America/New_York,medium_airport
KBGR,BGR,Bangor International Airport,Bangor,US,44.806364,-68.826668,America/New_York,medium_airport
,KBH,Kahama Airstrip,Kahama,TZ,-3.847,32.6865,Africa/Dar_es_Salaam,small_airport
KBHB,BHB,Hancock County-Bar Harbor Airport,Bar Harbor,US,44.45000076,-68.3615036,America/New_York,medium_airport
KBHM,BHM,Birmingham-Shuttlesworth International Airport,Birmingham,US,33.562877,-86.750712,America/Chicago,large_airport
KBID,BID,Block Island State Airport,Block Island,US,41.168446,-71.578631,America/New_York,small_airport
KBIE,BIE,Beatrice Municipal Airport,Beatrice,US,40.3013,-96.754097,America/Chicago,small_airport
KBIF,BIF,Biggs Army Air Field (Fort Bliss),Fort Bliss/El Paso,US,31.84950066,-106.3799973,America/Denver,medium_airport
KBIH,BIH,Eastern Sierra Regional Airport,Bishop,US,37.3731,-118.363998,America/Los_Angeles,medium_airport
KBIL,BIL,Billings Logan International Airport,Billings,US,45.808932,-108.541242,America/Denver,medium_airport
KBIS,BIS,Bismarck Municipal Airport,Bismarck,US,46.772734,-100.746874,America/Chicago,medium_airport
KBIX,BIX,Keesler Air Force Base,Biloxi,US,30.4104003906,-88.92440032959999,America/Chicago,medium_airport
KBJC,BJC,Rocky Mountain Metropolitan Airport,Denver,US,39.908798,-105.116997,America/Denver,medium_airport
KBJI,BJI,Bemidji Regional Airport,Bemidji,US,47.50939941,-94.93370056,America/Chicago,medium_airport
KBJJ,BJJ,Wayne County Airport,Wooster,US,40.874801635699995,-81.88829803470001,America/New_York,small_airport
KBKD,BKD,Stephens County Airport,Breckenridge,US,32.71900177,-98.89099884030001,America/Chicago,small_airport
KBKE,BKE,Baker City Municipal Airport,Baker City,US,44.837299346900004,-117.808998108,America/Los_Angeles,medium_airport
KBKF,BFK,Buckley Space Force Base,Aurora,US,39.701698,-104.751999,America/Denver,medium_airport
KBKL,BKL,Burke Lakefront Airport,Cleveland,US,41.51750183105469,-81.68329620361328,America/New_York,medium_airport
KBKN,BWL,Blackwell Tonkawa Municipal Airport,Blackwell,US,36.745212,-97.349619,America/Chicago,small_airport
KBKT,BKT,Allen C Perkinson Blackstone Army Air Field,Blackstone,US,37.0741996765,-77.9574966431,America/New_York,small_airport
KBKW,BKW,Raleigh County Memorial Airport,Beaver,US,37.7873,-81.124199,America/New_York,medium_airport
KBKX,BKX,Brookings Regional Airport,Brookings,US,44.304798,-96.816902,America/Chicago,small_airport
KBLF,BLF,Mercer County Airport,Bluefield,US,37.295799,-81.207703,America/New_York,medium_airport
KBLH,BLH,Blythe Airport,Blythe,US,33.6192016602,-114.717002869,America/Los_Angeles,medium_airport
KBLI,BLI,Bellingham International Airport,Bellingham,US,48.79280090332031,-122.53800201416016,America/Los_Angeles,medium_airport
KBLM,BLM,Monmouth Executive Airport,Belmar/Farmingdale,US,40.18690109,-74.12490082,America/New_York,small_airport
KBLU,BLU,Blue Canyon Nyack Airport,Emigrant Gap,US,39.2750015259,-120.709999084,America/Los_Angeles,small_airport
KBLV,BLV,Scott AFB/Midamerica Airport,Belleville,US,38.5452,-89.835197,America/Chicago,medium_airport
KBMC,BMC,Brigham City Regional Airport,Brigham City,US,41.552399,-112.061996,America/Denver,small_airport
KBMG,BMG,Monroe County Airport,Bloomington,US,39.145999908447266,-86.61669921875,America/Indiana/Indianapolis,medium_airport
KBMI,BMI,Central Illinois Regional Airport at Bloomington-Normal,Bloomington/Normal,US,40.4771,-88.915901,America/Chicago,medium_airport
KBML,BML,Berlin Regional Airport,Berlin,US,44.57540131,-71.17590332,America/New_York,small_airport
KBMT,BMT,Beaumont Municipal Airport,Beaumont,US,30.070635,-94.215746,America/Chicago,small_airport
KBNA,BNA,Nashville International Airport,Nashville,US,36.1245,-86.6782,America/Chicago,large_airport
KBNG,BNG,Banning Municipal Airport,Banning,US,33.922548,-116.850672,America/Los_Angeles,small_airport
KBNL,BNL,Barnwell Regional Airport,Barnwell,US,33.25780106,-81.38829803,America/New_York,small_airport
KBNO,BNO,Burns Municipal Airport,Burns,US,43.590463,-118.955154,America/Los_Angeles,medium_airport
KBNW,BNW,Boone Municipal Airport,Boone,US,42.049599,-93.847603,America/Chicago,small_airport
KBOI,BOI,Boise Air Terminal/Gowen Field,Boise,US,43.5644,-116.223,America/Boise,large_airport
KBOK,BOK,Brookings Airport,Brookings,US,42.0746,-124.290001,America/Los_Angeles,small_airport
KBOS,BOS,Boston Logan International Airport,Boston,US,42.36197,-71.0079,America/New_York,large_airport
KBOW,BOW,Bartow Executive Airport,Bartow,US,27.943399,-81.783401,America/New_York,small_airport
KBPG,HCA,Big Spring Mc Mahon-Wrinkle Airport,Big Spring,US,32.212601,-101.522003,America/Chicago,small_airport
KBPI,BPI,Miley Memorial Field,Big Piney,US,42.58509827,-110.1110001,America/Denver,medium_airport
KBPK,WMH,Ozark Regional Airport,Mountain Home,US,36.3689002991,-92.47049713130001,America/Chicago,medium_airport
KBPT,BPT,Jack Brooks Regional Airport,Beaumont/Port Arthur,US,29.9508,-94.020699,America/Chicago,medium_airport
KBQK,BQK,Brunswick Golden Isles Airport,Brunswick,US,31.258801,-81.466499,America/New_York,medium_airport
KBRD,BRD,Brainerd Lakes Regional Airport,Brainerd,US,46.402861,-94.129727,America/Chicago,medium_airport
KBRL,BRL,Southeast Iowa Regional Airport,Burlington,US,40.783199310302734,-91.12550354003906,America/Chicago,medium_airport
KBRO,BRO,Brownsville South Padre Island International Airport,Brownsville,US,25.907238,-97.425235,America/Chicago,medium_airport
KBRY,BRY,Samuels Field,Bardstown,US,37.8143005371,-85.4996032715,America/New_York,small_airport
,KBT,Kaben Airport,Kaben,MH,8.90056,170.843994,,small_airport
KBTF,BTF,Skypark Airport,Bountiful,US,40.8694000244,-111.927001953,America/Denver,small_airport
KBTL,BTL,Battle Creek Executive Airport at Kellogg Field,Battle Creek,US,42.307301,-85.251503,America/Detroit,medium_airport
KBTM,BTM,Bert Mooney Airport,Butte,US,45.95479965209961,-112.49700164794922,America/Denver,medium_airport
KBTN,TTO,Britton Municipal Airport,Britton,US,45.815200805664,-97.743103027344,America/Chicago,small_airport
KBTP,BTP,Pittsburgh/Butler Regional Airport,Butler,US,40.776901,-79.949699,America/New_York,small_airport
KBTR,BTR,Baton Rouge Metropolitan Airport,Baton Rouge,US,30.533199,-91.149597,America/Chicago,medium_airport
KBTV,BTV,Patrick Leahy Burlington International Airport,Burlington,US,44.471901,-73.153297,America/New_York,medium_airport
KBTY,BTY,Beatty Airport,Beatty,US,36.8610992432,-116.787002563,America/Los_Angeles,small_airport
KBUB,BUB,Cram Field,Burwell,US,41.776699066199996,-99.14969635010002,America/Chicago,small_airport
KBUF,BUF,Buffalo Niagara International Airport,Buffalo,US,42.940498,-78.732201,America/New_York,large_airport
KBUM,BUM,Butler Memorial Airport,Butler,US,38.2897987366,-94.3401031494,America/Chicago,small_airport
KBUR,BUR,Hollywood Burbank/Bob Hope Airport,Burbank,US,34.202834,-118.35805,America/Los_Angeles,large_airport
KBVI,BFP,Beaver County Airport,Beaver Falls,US,40.772499,-80.391403,America/New_York,medium_airport
KBVO,BVO,Bartlesville Municipal Airport,Bartlesville,US,36.762501,-96.0112,America/Chicago,small_airport
KBVS,MVW,Skagit Regional Airport,Burlington,US,48.470901,-122.420998,America/Los_Angeles,small_airport
KBVX,BVX,Batesville Regional Airport,Batesville,US,35.7262,-91.647301,America/Chicago,small_airport
KBVY,BVY,Beverly Regional Airport,Beverly / Danvers,US,42.584202,-70.916496,America/New_York,medium_airport
KBWC,BWC,Brawley Municipal Airport,Brawley,US,32.99290085,-115.5169983,America/Los_Angeles,small_airport
KBWD,BWD,Brownwood Regional Airport,Brownwood,US,31.793600082399998,-98.9564971924,America/Chicago,small_airport
KBWG,BWG,Bowling Green Warren County Regional Airport,Bowling Green,US,36.964500427199994,-86.41970062259999,America/Chicago,medium_airport
KBWI,BWI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,US,39.1754,-76.668297,America/New_York,large_airport
KBWP,WAH,Harry Stern Airport,Wahpeton,US,46.2440986633,-96.6073989868,America/Chicago,small_airport
KBWW,BWM,Bowman Regional Airport,Bowman,US,46.165519,-103.30075,,small_airport
KBXA,BXA,George R Carr Memorial Air Field,Bogalusa,US,30.813699722299997,-89.8649978638,America/Chicago,small_airport
KBXK,BXK,Buckeye Municipal Airport,Buckeye,US,33.422397,-112.686317,America/Phoenix,small_airport
KBXM,NHZ,Brunswick Executive Airport,Brunswick,US,43.89220047,-69.93859863,America/New_York,medium_airport
KBYG,BYG,Johnson County Airport,Buffalo,US,44.3811,-106.722,America/Denver,small_airport
KBYH,BYH,Arkansas International Airport,Blytheville,US,35.9642982483,-89.94400024410001,America/Chicago,medium_airport
KBYI,BYI,Burley Municipal Airport,Burley,US,42.542598724399994,-113.772003174,America/Boise,medium_airport
KBYS,BYS,Bicycle Lake Army Air Field,Fort Irwin/Barstow,US,35.2804985046,-116.629997253,America/Los_Angeles,medium_airport
KBYY,BBC,Bay City Regional Airport,Bay City,US,28.973301,-95.863503,America/Chicago,small_airport
